TIMESTEP,Year,Month,State,V_HW_Tmax_F,original,,V_HW_Precipitation_inch
11/1/2025,2025,Nov,Iowa,57.64,2.19,0,2.19
11/1/2025,2025,Nov,Massachusetts,55.4,4.23,0,4.23
11/1/2025,2025,Nov,Kentucky,59.87,4.17,1.586495717,5.76
11/1/2025,2025,Nov,Louisiana,77.97,4.99,-2.276327511,2.71
11/1/2025,2025,Nov,Mississippi,73.52,4.72,0,4.72
11/1/2025,2025,Nov,Tennessee,70.97,4.33,1.713352436,6.04
11/1/2025,2025,Nov,New Hampshire,50.2,4.28,0,4.28
11/1/2025,2025,Nov,Florida,83.54,2.66,0,2.66
11/1/2025,2025,Nov,Indiana,57.55,3.69,1.478054356,5.17
11/1/2025,2025,Nov,Idaho,56.79,3.35,1.094930677,4.44
11/1/2025,2025,Nov,South Carolina,76.38,3.6,1.814417494,5.41
11/1/2025,2025,Nov,South Dakota,61.08,1.28,0,1.28
11/1/2025,2025,Nov,California,82.1,3.65,2.131408253,5.78
11/1/2025,2025,Nov,New York,57.19,3.53,1.177106099,4.71
11/1/2025,2025,Nov,Wisconsin,50.92,2.11,0,2.11
11/1/2025,2025,Nov,Maine,49.15,4.1,0,4.1
11/1/2025,2025,Nov,Colorado,63.34,1.45,-0.696928566,0.75
12/1/2025,2025,Dec,Utah,54.61,1.44,0,1.44
12/1/2025,2025,Dec,Minnesota,42.39,1.57,1.611734087,3.18
12/1/2025,2025,Dec,Ohio,45.72,3.65,-1.277318979,2.37
12/1/2025,2025,Dec,Arkansas,65.59,4.81,1.958623226,6.77
12/1/2025,2025,Dec,Oregon,59.06,6.82,-2.124200068,4.7
12/1/2025,2025,Dec,Texas,76.67,2.21,1.374614157,3.58
12/1/2025,2025,Dec,North Dakota,31.81,0.96,1.303599854,2.26
12/1/2025,2025,Dec,Pennsylvania,50.54,3.52,0,3.52
12/1/2025,2025,Dec,Connecticut,45.05,4.35,0,4.35
12/1/2025,2025,Dec,Vermont,39.83,3.7,1.426016463,5.13
12/1/2025,2025,Dec,Nebraska,45.71,0.89,-1.474480896,0.45
12/1/2025,2025,Dec,Nevada,67.48,1.55,-0.57776999,0.97
12/1/2025,2025,Dec,Washington,51.74,7.32,-2.555837471,4.76
12/1/2025,2025,Dec,Illinois,50.7,2.96,1.503040962,4.46
12/1/2025,2025,Dec,Oklahoma,62.87,2.42,1.697151286,4.12
12/1/2025,2025,Dec,District of Columbia,53.61,3.51,-1.564456752,1.95
12/1/2025,2025,Dec,Delaware,51.26,4.05,0,4.05
12/1/2025,2025,Dec,New Mexico,69.62,1.12,0,1.12
12/1/2025,2025,Dec,West Virginia,47.43,3.45,1.346319937,4.8
12/1/2025,2025,Dec,Missouri,57.72,3.15,0,3.15
12/1/2025,2025,Dec,Rhode Island,49.74,4.22,1.753651829,5.97
12/1/2025,2025,Dec,Georgia,73.92,4.31,0,4.31
12/1/2025,2025,Dec,Montana,49.96,1.83,-0.836228518,0.99
12/1/2025,2025,Dec,Michigan,44.71,2.62,-1.143502682,1.48
12/1/2025,2025,Dec,Virginia,62.96,3.28,1.422970034,4.7
12/1/2025,2025,Dec,North Carolina,67.98,4.04,0,4.04
12/1/2025,2025,Dec,Wyoming,51.63,1.46,0,1.46
12/1/2025,2025,Dec,Kansas,61,1.69,-1.62301073,0.07
12/1/2025,2025,Dec,New Jersey,54.32,3.92,1.574216376,5.49
12/1/2025,2025,Dec,Maryland,53.99,3.52,0,3.52
12/1/2025,2025,Dec,Alabama,69.34,5.05,-1.913030304,3.14
12/1/2025,2025,Dec,Arizona,70.56,1.49,0,1.49
12/1/2025,2025,Dec,Iowa,46.68,1.49,-1.963361456,0.75
12/1/2025,2025,Dec,Massachusetts,52.97,3.93,0,3.93
12/1/2025,2025,Dec,Kentucky,55.62,4.54,0,4.54
12/1/2025,2025,Dec,Louisiana,74.05,5.56,2.276327511,7.84
12/1/2025,2025,Dec,Mississippi,68.61,5.98,-2.041266881,3.94
12/1/2025,2025,Dec,Tennessee,56.95,5.25,0,5.25
12/1/2025,2025,Dec,New Hampshire,38.42,3.6,-1.507383023,2.09
12/1/2025,2025,Dec,Florida,83.21,2.99,0,2.99
12/1/2025,2025,Dec,Indiana,46.64,3.58,1.478054356,5.06
12/1/2025,2025,Dec,Idaho,41.88,3.43,1.094930677,4.52
12/1/2025,2025,Dec,South Carolina,62.61,4.39,0,4.39
12/1/2025,2025,Dec,South Dakota,43.98,0.94,0,0.94
12/1/2025,2025,Dec,California,70.35,5.22,2.131408253,7.35
12/1/2025,2025,Dec,New York,48.2,3.31,-1.177106099,2.13
12/1/2025,2025,Dec,Wisconsin,32.87,1.83,1.577388262,3.41
12/1/2025,2025,Dec,Maine,45.84,3.81,-1.365409241,2.44
12/1/2025,2025,Dec,Colorado,52.41,1.22,0,1.22
1/1/2026,2026,Jan,Utah,58.08,1.43,-0.632522852,0.8
1/1/2026,2026,Jan,Minnesota,32.25,1.19,-1.611734087,0.6
1/1/2026,2026,Jan,Ohio,46.31,3.02,0,3.02
1/1/2026,2026,Jan,Arkansas,62.08,3.56,1.958623226,5.52
1/1/2026,2026,Jan,Oregon,60.41,5.16,-2.124200068,3.04
1/1/2026,2026,Jan,Texas,75.85,2.13,0,2.13
1/1/2026,2026,Jan,North Dakota,39.57,0.98,1.303599854,2.28
1/1/2026,2026,Jan,Pennsylvania,42.4,2.94,1.278268482,4.22
1/1/2026,2026,Jan,Connecticut,40.81,4.15,1.749992199,5.9
1/1/2026,2026,Jan,Vermont,33.34,2.97,0,2.97
1/1/2026,2026,Jan,Nebraska,47.8,0.82,-1.474480896,0.41
1/1/2026,2026,Jan,Nevada,71.58,1.24,0,1.24
1/1/2026,2026,Jan,Washington,51.67,6.16,-2.555837471,3.6
1/1/2026,2026,Jan,Illinois,45.2,2.08,1.503040962,3.58
1/1/2026,2026,Jan,Oklahoma,59.34,1.8,0,1.8
1/1/2026,2026,Jan,District of Columbia,47.55,3.36,0,3.36
1/1/2026,2026,Jan,Delaware,52.3,3.71,-1.581583976,2.13
1/1/2026,2026,Jan,New Mexico,64.93,0.55,-0.860242829,0.28
1/1/2026,2026,Jan,West Virginia,48.77,3.2,-1.346319937,1.85
1/1/2026,2026,Jan,Missouri,51.25,2.09,-1.703103189,0.39
1/1/2026,2026,Jan,Rhode Island,40.9,4.09,0,4.09
1/1/2026,2026,Jan,Georgia,68.32,4.71,-1.734505994,2.98
1/1/2026,2026,Jan,Montana,47.09,1.82,-0.836228518,0.98
1/1/2026,2026,Jan,Michigan,39.78,2.3,-1.143502682,1.16
1/1/2026,2026,Jan,Virginia,55.78,3.32,0,3.32
1/1/2026,2026,Jan,North Carolina,66.61,4.2,1.658813749,5.86
1/1/2026,2026,Jan,Wyoming,51.16,1.07,-0.67124255,0.4
1/1/2026,2026,Jan,Kansas,59.34,0.74,1.62301073,2.36
1/1/2026,2026,Jan,New Jersey,44.92,3.51,-1.574216376,1.94
1/1/2026,2026,Jan,Maryland,47.15,3.3,0,3.3
1/1/2026,2026,Jan,Alabama,67.92,5.11,0,5.11
1/1/2026,2026,Jan,Arizona,74.92,1.12,0.826791784,1.95
1/1/2026,2026,Jan,Iowa,44.26,1.35,-1.963361456,0.68
1/1/2026,2026,Jan,Massachusetts,43.73,3.69,1.600615098,5.29
1/1/2026,2026,Jan,Kentucky,54.6,4.21,1.586495717,5.8
1/1/2026,2026,Jan,Louisiana,71.61,5.98,2.276327511,8.26
1/1/2026,2026,Jan,Mississippi,66.06,5.01,2.041266881,7.05
1/1/2026,2026,Jan,Tennessee,53.45,4.03,1.713352436,5.74
1/1/2026,2026,Jan,New Hampshire,35.51,3.03,-1.507383023,1.52
1/1/2026,2026,Jan,Florida,81.19,3.73,2.59240158,6.32
1/1/2026,2026,Jan,Indiana,49.56,3.01,0,3.01
1/1/2026,2026,Jan,Idaho,45.78,2.98,-1.094930677,1.89
1/1/2026,2026,Jan,South Carolina,66.02,4.22,0,4.22
1/1/2026,2026,Jan,South Dakota,44.55,0.59,1.334197699,1.92
1/1/2026,2026,Jan,California,78.24,4.41,0,4.41
1/1/2026,2026,Jan,New York,42.41,2.99,0,2.99
1/1/2026,2026,Jan,Wisconsin,32.62,1.46,1.577388262,3.04
1/1/2026,2026,Jan,Maine,37.99,3.04,-1.365409241,1.67
1/1/2026,2026,Jan,Colorado,54.04,1.26,-0.696928566,0.56
2/1/2026,2026,Feb,Utah,60.53,1.63,0,1.63
2/1/2026,2026,Feb,Minnesota,44.69,1.14,-1.611734087,0.57
2/1/2026,2026,Feb,Ohio,46.09,2.63,-1.277318979,1.35
2/1/2026,2026,Feb,Arkansas,67.05,4.42,0,4.42
2/1/2026,2026,Feb,Oregon,60.88,4.49,-2.124200068,2.37
2/1/2026,2026,Feb,Texas,81.95,2.58,1.374614157,3.95
2/1/2026,2026,Feb,North Dakota,38.97,0.8,-1.303599854,0.4
2/1/2026,2026,Feb,Pennsylvania,44.17,2.7,1.278268482,3.98
2/1/2026,2026,Feb,Connecticut,43.93,3.25,0,3.25
2/1/2026,2026,Feb,Vermont,35.48,2.59,1.426016463,4.02
2/1/2026,2026,Feb,Nebraska,49.13,0.76,0,0.76
2/1/2026,2026,Feb,Nevada,75.01,1.57,-0.57776999,0.99
2/1/2026,2026,Feb,Washington,55.02,5.06,0,5.06
2/1/2026,2026,Feb,Illinois,56.63,2.41,-1.503040962,0.91
2/1/2026,2026,Feb,Oklahoma,67.67,1.98,1.697151286,3.68
2/1/2026,2026,Feb,District of Columbia,45.14,3.28,0,3.28
2/1/2026,2026,Feb,Delaware,45.99,3.49,-1.581583976,1.91
2/1/2026,2026,Feb,New Mexico,67.54,0.49,0,0.49
2/1/2026,2026,Feb,West Virginia,50.43,3.54,0,3.54
2/1/2026,2026,Feb,Missouri,58.97,2.35,0,2.35
2/1/2026,2026,Feb,Rhode Island,47.55,3.33,1.753651829,5.08
2/1/2026,2026,Feb,Georgia,78.35,4.46,1.734505994,6.19
2/1/2026,2026,Feb,Montana,47.6,1.17,0,1.17
2/1/2026,2026,Feb,Michigan,44.64,2.09,0,2.09
2/1/2026,2026,Feb,Virginia,63.23,3.34,1.422970034,4.76
2/1/2026,2026,Feb,North Carolina,68.78,3.7,1.658813749,5.36
2/1/2026,2026,Feb,Wyoming,54.74,1.23,0,1.23
2/1/2026,2026,Feb,Kansas,55.39,1.53,-1.62301073,0.77
2/1/2026,2026,Feb,New Jersey,49.25,2.8,0,2.8
2/1/2026,2026,Feb,Maryland,55.14,3.23,-1.446535456,1.78
2/1/2026,2026,Feb,Alabama,71.14,5.21,-1.913030304,3.3
2/1/2026,2026,Feb,Arizona,76.67,1.78,0.826791784,2.61
2/1/2026,2026,Feb,Iowa,42.47,1.3,1.963361456,3.26
2/1/2026,2026,Feb,Massachusetts,39.71,3.44,0,3.44
2/1/2026,2026,Feb,Kentucky,53.55,4.18,1.586495717,5.77
2/1/2026,2026,Feb,Louisiana,73.23,5.3,0,5.3
2/1/2026,2026,Feb,Mississippi,74.84,5.26,0,5.26
2/1/2026,2026,Feb,Tennessee,55.7,4.67,-1.713352436,2.96
2/1/2026,2026,Feb,New Hampshire,42.81,2.88,1.507383023,4.39
2/1/2026,2026,Feb,Florida,81.5,3.23,2.59240158,5.82
2/1/2026,2026,Feb,Indiana,55.5,2.9,1.478054356,4.38
2/1/2026,2026,Feb,Idaho,53.65,2.3,0,2.3
2/1/2026,2026,Feb,South Carolina,66.3,4.14,0,4.14
2/1/2026,2026,Feb,South Dakota,50.09,0.67,1.334197699,2
2/1/2026,2026,Feb,California,77.86,4.83,-2.131408253,2.7
2/1/2026,2026,Feb,New York,47.33,2.58,0,2.58
2/1/2026,2026,Feb,Wisconsin,32.76,1.51,0,1.51
2/1/2026,2026,Feb,Maine,39.87,2.53,0,2.53
2/1/2026,2026,Feb,Colorado,57.3,1.34,0.696928566,2.04
3/1/2026,2026,Mar,Utah,71.34,1.38,-0.632522852,0.75
3/1/2026,2026,Mar,Minnesota,62.36,1.55,1.611734087,3.16
3/1/2026,2026,Mar,Ohio,62.45,3.7,-1.277318979,2.42
3/1/2026,2026,Mar,Arkansas,77.35,5.36,1.958623226,7.32
3/1/2026,2026,Mar,Oregon,63.16,4.19,-2.124200068,2.07
3/1/2026,2026,Mar,Texas,87.52,2.44,-1.374614157,1.07
3/1/2026,2026,Mar,North Dakota,46.11,1.48,0,1.48
3/1/2026,2026,Mar,Pennsylvania,57.87,3.96,0,3.96
3/1/2026,2026,Mar,Connecticut,51.95,4.79,-1.749992199,3.04
3/1/2026,2026,Mar,Vermont,47.51,3.36,1.426016463,4.79
3/1/2026,2026,Mar,Nebraska,63.61,1.97,-1.474480896,0.5
3/1/2026,2026,Mar,Nevada,79.2,1.83,0.57776999,2.41
3/1/2026,2026,Mar,Washington,62.91,5.26,2.555837471,7.82
3/1/2026,2026,Mar,Illinois,62.68,3.11,1.503040962,4.61
3/1/2026,2026,Mar,Oklahoma,72.27,3.05,-1.697151286,1.35
3/1/2026,2026,Mar,District of Columbia,62.33,3.73,0,3.73
3/1/2026,2026,Mar,Delaware,58.01,5.14,0,5.14
3/1/2026,2026,Mar,New Mexico,77.99,0.84,-0.860242829,0.42
3/1/2026,2026,Mar,West Virginia,60.64,4.08,0,4.08
3/1/2026,2026,Mar,Missouri,67.78,3.6,1.703103189,5.3
3/1/2026,2026,Mar,Rhode Island,46.93,5.31,0,5.31
3/1/2026,2026,Mar,Georgia,80.03,5.11,1.734505994,6.84
3/1/2026,2026,Mar,Montana,65.9,1.78,-0.836228518,0.94
3/1/2026,2026,Mar,Michigan,51.12,2.76,0,2.76
3/1/2026,2026,Mar,Virginia,67.92,4.05,0,4.05
3/1/2026,2026,Mar,North Carolina,79.91,4.79,-1.658813749,3.13
3/1/2026,2026,Mar,Wyoming,63.88,1.47,0.67124255,2.14
3/1/2026,2026,Mar,Kansas,70.04,2.87,-1.62301073,1.25
3/1/2026,2026,Mar,New Jersey,56.66,3.91,-1.574216376,2.34
3/1/2026,2026,Mar,Maryland,65.44,4.35,0,4.35
3/1/2026,2026,Mar,Alabama,77.39,5.7,-1.913030304,3.79
3/1/2026,2026,Mar,Arizona,81.13,1.23,0,1.23
3/1/2026,2026,Mar,Iowa,57.11,2.63,1.963361456,4.59
3/1/2026,2026,Mar,Massachusetts,54.18,4.6,-1.600615098,3
3/1/2026,2026,Mar,Kentucky,66.32,5.1,1.586495717,6.69
3/1/2026,2026,Mar,Louisiana,75,5.15,0,5.15
3/1/2026,2026,Mar,Mississippi,76.64,5.45,2.041266881,7.49
3/1/2026,2026,Mar,Tennessee,67.38,5.29,1.713352436,7
3/1/2026,2026,Mar,New Hampshire,45.54,3.38,-1.507383023,1.87
3/1/2026,2026,Mar,Florida,90.39,4.51,0,4.51
3/1/2026,2026,Mar,Indiana,58.55,4.1,0,4.1
3/1/2026,2026,Mar,Idaho,65.58,2.98,0,2.98
3/1/2026,2026,Mar,South Carolina,74.05,4.92,-1.814417494,3.11
3/1/2026,2026,Mar,South Dakota,61.57,1.8,1.334197699,3.13
3/1/2026,2026,Mar,California,86.94,3.81,0,3.81
3/1/2026,2026,Mar,New York,59.16,3.35,1.177106099,4.53
3/1/2026,2026,Mar,Wisconsin,47.05,2.29,1.577388262,3.87
3/1/2026,2026,Mar,Maine,47.17,3.25,-1.365409241,1.88
3/1/2026,2026,Mar,Colorado,71.33,1.51,0,1.51
4/1/2026,2026,Apr,Utah,83.47,1.59,-0.632522852,0.96
4/1/2026,2026,Apr,Minnesota,72.7,2.65,-1.611734087,1.04
4/1/2026,2026,Apr,Ohio,69.88,4.32,1.277318979,5.6
4/1/2026,2026,Apr,Arkansas,78.19,5.45,1.958623226,7.41
4/1/2026,2026,Apr,Oregon,75.81,3.57,2.124200068,5.69
4/1/2026,2026,Apr,Texas,94.69,2.28,0,2.28
4/1/2026,2026,Apr,North Dakota,66.9,1.76,-1.303599854,0.46
4/1/2026,2026,Apr,Pennsylvania,72.99,4.2,0,4.2
4/1/2026,2026,Apr,Connecticut,62.85,4.95,0,4.95
4/1/2026,2026,Apr,Vermont,65.81,3.74,1.426016463,5.17
4/1/2026,2026,Apr,Nebraska,71.3,2.98,1.474480896,4.45
4/1/2026,2026,Apr,Nevada,89.95,1.52,0,1.52
4/1/2026,2026,Apr,Washington,76.07,3.76,2.555837471,6.32
4/1/2026,2026,Apr,Illinois,75.84,4.12,0,4.12
4/1/2026,2026,Apr,Oklahoma,82.53,3.33,1.697151286,5.03
4/1/2026,2026,Apr,District of Columbia,65.22,3.71,0,3.71
4/1/2026,2026,Apr,Delaware,72.18,4.13,1.581583976,5.71
4/1/2026,2026,Apr,New Mexico,89.84,1.08,0.860242829,1.94
4/1/2026,2026,Apr,West Virginia,69.97,4.1,1.346319937,5.45
4/1/2026,2026,Apr,Missouri,83.93,4.83,0,4.83
4/1/2026,2026,Apr,Rhode Island,62.48,4.17,0,4.17
4/1/2026,2026,Apr,Georgia,88.81,3.67,0,3.67
4/1/2026,2026,Apr,Montana,69.77,1.84,0.836228518,2.68
4/1/2026,2026,Apr,Michigan,69.95,3.56,-1.143502682,2.42
4/1/2026,2026,Apr,Virginia,81.74,4.03,-1.422970034,2.61
4/1/2026,2026,Apr,North Carolina,88.77,4.06,1.658813749,5.72
4/1/2026,2026,Apr,Wyoming,72.99,2.25,0,2.25
4/1/2026,2026,Apr,Kansas,76.71,3.04,-1.62301073,1.42
4/1/2026,2026,Apr,New Jersey,65.43,3.81,1.574216376,5.38
4/1/2026,2026,Apr,Maryland,77.12,3.87,1.446535456,5.32
4/1/2026,2026,Apr,Alabama,82.26,5.07,0,5.07
4/1/2026,2026,Apr,Arizona,90.06,0.72,0,0.72
4/1/2026,2026,Apr,Iowa,69.45,4.13,1.963361456,6.09
4/1/2026,2026,Apr,Massachusetts,67.67,4.53,1.600615098,6.13
4/1/2026,2026,Apr,Kentucky,75.54,5.44,0,5.44
4/1/2026,2026,Apr,Louisiana,90.02,4.98,2.276327511,7.26
4/1/2026,2026,Apr,Mississippi,89.51,5.47,0,5.47
4/1/2026,2026,Apr,Tennessee,82.79,4.84,1.713352436,6.55
4/1/2026,2026,Apr,New Hampshire,61.26,4.05,-1.507383023,2.54
4/1/2026,2026,Apr,Florida,88.4,2.99,-2.59240158,0.4
4/1/2026,2026,Apr,Indiana,78.29,4.98,-1.478054356,3.5
4/1/2026,2026,Apr,Idaho,74.7,2.28,0,2.28
4/1/2026,2026,Apr,South Carolina,82.78,3.55,-1.814417494,1.74
4/1/2026,2026,Apr,South Dakota,71.79,2.28,0,2.28
4/1/2026,2026,Apr,California,92.78,1.73,-2.131408253,0.87
4/1/2026,2026,Apr,New York,66.06,3.4,-1.177106099,2.22
4/1/2026,2026,Apr,Wisconsin,64.61,3.4,0,3.4
4/1/2026,2026,Apr,Maine,57.77,4.1,1.365409241,5.47
4/1/2026,2026,Apr,Colorado,79.72,1.75,0.696928566,2.45
5/1/2026,2026,May,Utah,91.93,1.63,-0.632522852,1
5/1/2026,2026,May,Minnesota,88.12,4.45,1.611734087,6.06
5/1/2026,2026,May,Ohio,81.93,5.02,0,5.02
5/1/2026,2026,May,Arkansas,93.65,5.52,0,5.52
5/1/2026,2026,May,Oregon,78.37,2.86,2.124200068,4.98
5/1/2026,2026,May,Texas,107.43,4.73,0,4.73
5/1/2026,2026,May,North Dakota,76.12,3.18,1.303599854,4.48
5/1/2026,2026,May,Pennsylvania,76.85,4.42,-1.278268482,3.14
5/1/2026,2026,May,Connecticut,72.04,4.18,0,4.18
5/1/2026,2026,May,Vermont,78.35,4.71,-1.426016463,3.28
5/1/2026,2026,May,Nebraska,85.67,4.26,1.474480896,5.73
5/1/2026,2026,May,Nevada,97.81,1.42,-0.57776999,0.84
5/1/2026,2026,May,Washington,83.81,2.88,2.555837471,5.44
5/1/2026,2026,May,Illinois,85.2,4.88,0,4.88
5/1/2026,2026,May,Oklahoma,93.48,5.23,1.697151286,6.93
5/1/2026,2026,May,District of Columbia,79.11,4.37,1.564456752,5.93
5/1/2026,2026,May,Delaware,80.86,4.43,0,4.43
5/1/2026,2026,May,New Mexico,91.77,1.09,-0.860242829,0.23
5/1/2026,2026,May,West Virginia,81.26,4.9,-1.346319937,3.55
5/1/2026,2026,May,Missouri,84.66,5.39,-1.703103189,3.69
5/1/2026,2026,May,Rhode Island,78.16,3.53,-1.753651829,1.78
5/1/2026,2026,May,Georgia,96.42,3.38,0,3.38
5/1/2026,2026,May,Montana,82.05,3.06,0.836228518,3.9
5/1/2026,2026,May,Michigan,85.01,3.52,1.143502682,4.66
5/1/2026,2026,May,Virginia,82.42,4.28,0,4.28
5/1/2026,2026,May,North Carolina,90.4,4.12,-1.658813749,2.46
5/1/2026,2026,May,Wyoming,79.25,2.69,-0.67124255,2.02
5/1/2026,2026,May,Kansas,92.6,4.47,0,4.47
5/1/2026,2026,May,New Jersey,78.65,4.14,1.574216376,5.71
5/1/2026,2026,May,Maryland,79.68,4.62,1.446535456,6.07
5/1/2026,2026,May,Alabama,89.04,4.16,1.913030304,6.07
5/1/2026,2026,May,Arizona,96.05,0.85,0.826791784,1.68
5/1/2026,2026,May,Iowa,77.95,5.49,-1.963361456,3.53
5/1/2026,2026,May,Massachusetts,72.47,4.28,0,4.28
5/1/2026,2026,May,Kentucky,86.86,6.05,-1.586495717,4.46
5/1/2026,2026,May,Louisiana,91.4,5.06,2.276327511,7.34
5/1/2026,2026,May,Mississippi,92.08,4.57,0,4.57
5/1/2026,2026,May,Tennessee,85.66,5.21,-1.713352436,3.5
5/1/2026,2026,May,New Hampshire,74,4.14,-1.507383023,2.63
5/1/2026,2026,May,Florida,96.51,3.34,0,3.34
5/1/2026,2026,May,Indiana,83.77,5.11,0,5.11
5/1/2026,2026,May,Idaho,82.69,2.93,1.094930677,4.02
5/1/2026,2026,May,South Carolina,93.31,3.56,0,3.56
5/1/2026,2026,May,South Dakota,79.63,3.31,1.334197699,4.64
5/1/2026,2026,May,California,106.24,1.4,2.131408253,3.53
5/1/2026,2026,May,New York,83.39,3.68,0,3.68
5/1/2026,2026,May,Wisconsin,81.1,4.39,0,4.39
5/1/2026,2026,May,Maine,71.84,4.08,1.365409241,5.45
5/1/2026,2026,May,Colorado,85.95,2.42,-0.696928566,1.72
6/1/2026,2026,Jun,Utah,99.39,1.28,0.632522852,1.91
6/1/2026,2026,Jun,Minnesota,98.51,5.57,-1.611734087,3.96
6/1/2026,2026,Jun,Ohio,89.25,4.61,1.277318979,5.89
6/1/2026,2026,Jun,Arkansas,97.63,4.54,1.958623226,6.5
6/1/2026,2026,Jun,Oregon,90.56,1.67,-2.124200068,0.84
6/1/2026,2026,Jun,Texas,112.03,4.1,-1.374614157,2.73
6/1/2026,2026,Jun,North Dakota,92.99,4.53,-1.303599854,3.23
6/1/2026,2026,Jun,Pennsylvania,85.88,4.71,-1.278268482,3.43
6/1/2026,2026,Jun,Connecticut,84.08,4.62,-1.749992199,2.87
6/1/2026,2026,Jun,Vermont,81.38,4.72,-1.426016463,3.29
6/1/2026,2026,Jun,Nebraska,92.29,4.02,-1.474480896,2.55
6/1/2026,2026,Jun,Nevada,106.47,0.93,0,0.93
6/1/2026,2026,Jun,Washington,90.57,2.67,2.555837471,5.23
6/1/2026,2026,Jun,Illinois,92.97,4.66,0,4.66
6/1/2026,2026,Jun,Oklahoma,95.68,4.76,1.697151286,6.46
6/1/2026,2026,Jun,District of Columbia,88.75,3.83,1.564456752,5.39
6/1/2026,2026,Jun,Delaware,91.05,4.48,0,4.48
6/1/2026,2026,Jun,New Mexico,105.88,1.21,0,1.21
6/1/2026,2026,Jun,West Virginia,94.15,4.49,1.346319937,5.84
6/1/2026,2026,Jun,Missouri,92.47,4.66,-1.703103189,2.96
6/1/2026,2026,Jun,Rhode Island,77.43,4.41,1.753651829,6.16
6/1/2026,2026,Jun,Georgia,96.72,4.78,0,4.78
6/1/2026,2026,Jun,Montana,89.54,3.09,0,3.09
6/1/2026,2026,Jun,Michigan,91.97,4.01,0,4.01
6/1/2026,2026,Jun,Virginia,93.13,4.16,-1.422970034,2.74
6/1/2026,2026,Jun,North Carolina,96.16,5.27,1.658813749,6.93
6/1/2026,2026,Jun,Wyoming,85.87,2.13,0,2.13
6/1/2026,2026,Jun,Kansas,97.6,4.93,-1.62301073,3.31
6/1/2026,2026,Jun,New Jersey,89.87,4.14,0,4.14
6/1/2026,2026,Jun,Maryland,91.3,4.53,0,4.53
6/1/2026,2026,Jun,Alabama,96.86,5.11,-1.913030304,3.2
6/1/2026,2026,Jun,Arizona,114.92,0.72,0.826791784,1.55
6/1/2026,2026,Jun,Iowa,86.47,5.92,-1.963361456,3.96
6/1/2026,2026,Jun,Massachusetts,81.37,4.31,0,4.31
6/1/2026,2026,Jun,Kentucky,87.86,5.02,0,5.02
6/1/2026,2026,Jun,Louisiana,100.97,6.14,2.276327511,8.42
6/1/2026,2026,Jun,Mississippi,101.11,4.64,-2.041266881,2.6
6/1/2026,2026,Jun,Tennessee,90.14,5.14,-1.713352436,3.43
6/1/2026,2026,Jun,New Hampshire,82.01,4.36,0,4.36
6/1/2026,2026,Jun,Florida,96.97,7.98,2.59240158,10.57
6/1/2026,2026,Jun,Indiana,86.94,4.99,1.478054356,6.47
6/1/2026,2026,Jun,Idaho,92.28,2.44,1.094930677,3.53
6/1/2026,2026,Jun,South Carolina,98.23,5.11,-1.814417494,3.3
6/1/2026,2026,Jun,South Dakota,92.44,4.21,0,4.21
6/1/2026,2026,Jun,California,117.92,0.34,0,0.34
6/1/2026,2026,Jun,New York,87.71,4.22,-1.177106099,3.04
6/1/2026,2026,Jun,Wisconsin,88.86,4.58,-1.577388262,3
6/1/2026,2026,Jun,Maine,86.66,4.13,1.365409241,5.5
6/1/2026,2026,Jun,Colorado,98.1,1.42,-0.696928566,0.72
7/1/2026,2026,Jul,Utah,108.26,1.49,-0.632522852,0.86
7/1/2026,2026,Jul,Minnesota,113.26,4.35,0,4.35
7/1/2026,2026,Jul,Ohio,91.85,4.59,0,4.59
7/1/2026,2026,Jul,Arkansas,98.31,4.19,0,4.19
7/1/2026,2026,Jul,Oregon,103.42,1.3,0,1.3
7/1/2026,2026,Jul,Texas,104.59,3.02,1.374614157,4.39
7/1/2026,2026,Jul,North Dakota,97.84,3.76,-1.303599854,2.46
7/1/2026,2026,Jul,Pennsylvania,89.25,4.82,0,4.82
7/1/2026,2026,Jul,Connecticut,85.33,4.35,1.749992199,6.1
7/1/2026,2026,Jul,Vermont,85.26,5.07,1.426016463,6.5
7/1/2026,2026,Jul,Nebraska,99.07,3.84,0,3.84
7/1/2026,2026,Jul,Nevada,117.98,1.03,0,1.03
7/1/2026,2026,Jul,Washington,99.97,1.42,2.555837471,3.98
7/1/2026,2026,Jul,Illinois,99.72,4.71,1.503040962,6.21
7/1/2026,2026,Jul,Oklahoma,102.72,3.16,-1.697151286,1.46
7/1/2026,2026,Jul,District of Columbia,93.7,4.36,0,4.36
7/1/2026,2026,Jul,Delaware,90.01,5.02,0,5.02
7/1/2026,2026,Jul,New Mexico,101.75,2.32,-0.860242829,1.46
7/1/2026,2026,Jul,West Virginia,89.06,5.09,0,5.09
7/1/2026,2026,Jul,Missouri,99.34,4.26,1.703103189,5.96
7/1/2026,2026,Jul,Rhode Island,87.79,3.64,-1.753651829,1.89
7/1/2026,2026,Jul,Georgia,105.28,5.02,1.734505994,6.75
7/1/2026,2026,Jul,Montana,98.38,2.09,-0.836228518,1.25
7/1/2026,2026,Jul,Michigan,89.09,4.15,1.143502682,5.29
7/1/2026,2026,Jul,Virginia,97.78,4.64,0,4.64
7/1/2026,2026,Jul,North Carolina,103.29,5.55,1.658813749,7.21
7/1/2026,2026,Jul,Wyoming,96.1,1.55,-0.67124255,0.88
